VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
SimpleFlight	1778773561195	-744.838	76.0075	-9.39844	-0.700909	0.000336717	0.000330985	0.71325	img_SimpleFlight_0_0_1778773592359785300.png;img_SimpleFlight_0_5_1778773592360702400.png;img_SimpleFlight_0_3_1778773592361648000.ppm
SimpleFlight	1778773561843	-744.852	75.3643	-9.39348	-0.700909	0.000273535	0.000268834	0.71325	img_SimpleFlight_0_0_1778773593007742200.png;img_SimpleFlight_0_5_1778773593008637500.png;img_SimpleFlight_0_3_1778773593009577200.ppm
SimpleFlight	1778773562480	-744.865	74.7318	-9.3901	-0.700909	0.000249499	0.000245193	0.71325	img_SimpleFlight_0_0_1778773593653327600.png;img_SimpleFlight_0_5_1778773593654447200.png;img_SimpleFlight_0_3_1778773593654922100.ppm
SimpleFlight	1778773563107	-744.877	74.1084	-9.3875	-0.700909	0.000240184	0.000236034	0.71325	img_SimpleFlight_0_0_1778773594289015700.png;img_SimpleFlight_0_5_1778773594290319700.png;img_SimpleFlight_0_3_1778773594291544500.ppm
SimpleFlight	1778773563752	-744.89	73.467	-9.38518	-0.700909	0.000236439	0.000232351	0.71325	img_SimpleFlight_0_0_1778773594931688700.png;img_SimpleFlight_0_5_1778773594933037200.png;img_SimpleFlight_0_3_1778773594933844600.ppm
SimpleFlight	1778773564388	-744.903	72.8346	-9.38309	-0.700909	0.000235013	0.000230938	0.71325	img_SimpleFlight_0_0_1778773595577428100.png;img_SimpleFlight_0_5_1778773595578846000.png;img_SimpleFlight_0_3_1778773595579794200.ppm
SimpleFlight	1778773565009	-744.916	72.2171	-9.38111	-0.700909	0.000234418	0.000230363	0.71325	img_SimpleFlight_0_0_1778773596221909100.png;img_SimpleFlight_0_5_1778773596222965600.png;img_SimpleFlight_0_3_1778773596223934700.ppm
SimpleFlight	1778773565639	-744.929	71.5955	-9.36188	-0.700908	-0.00143987	-0.00141675	0.713249	img_SimpleFlight_0_0_1778773596862786800.png;img_SimpleFlight_0_5_1778773596864015900.png;img_SimpleFlight_0_3_1778773596864843200.ppm
SimpleFlight	1778773566266	-744.942	70.9917	-9.32424	-0.700908	0.0012931	0.0012718	0.713249	img_SimpleFlight_0_0_1778773597521982000.png;img_SimpleFlight_0_5_1778773597523285400.png;img_SimpleFlight_0_3_1778773597524092400.ppm
SimpleFlight	1778773566878	-744.954	70.3927	-9.30479	-0.700909	0.000731385	0.000719243	0.71325	img_SimpleFlight_0_0_1778773598147999100.png;img_SimpleFlight_0_5_1778773598149199200.png;img_SimpleFlight_0_3_1778773598150170000.ppm
SimpleFlight	1778773567499	-744.967	69.7793	-9.29384	-0.700909	0.000436147	0.000428805	0.71325	img_SimpleFlight_0_0_1778773598782155300.png;img_SimpleFlight_0_5_1778773598783393900.png;img_SimpleFlight_0_3_1778773598784386900.ppm
SimpleFlight	1778773568105	-744.979	69.1783	-9.28751	-0.700909	0.000316843	0.000311441	0.71325	img_SimpleFlight_0_0_1778773599405927800.png;img_SimpleFlight_0_5_1778773599407252000.png;img_SimpleFlight_0_3_1778773599408076900.ppm
SimpleFlight	1778773568714	-744.991	68.5735	-9.28335	-0.700909	0.000267761	0.000263166	0.71325	img_SimpleFlight_0_0_1778773600018300200.png;img_SimpleFlight_0_5_1778773600019447700.png;img_SimpleFlight_0_3_1778773600020415400.ppm
SimpleFlight	1778773569335	-745.004	67.956	-9.28027	-0.700909	0.000247542	0.000243273	0.71325	img_SimpleFlight_0_0_1778773600659976000.png;img_SimpleFlight_0_5_1778773600661284000.png;img_SimpleFlight_0_3_1778773600662052300.ppm
SimpleFlight	1778773569932	-745.016	67.3624	-9.27787	-0.700909	0.000239655	0.000235516	0.71325	img_SimpleFlight_0_0_1778773601285992100.png;img_SimpleFlight_0_5_1778773601286842100.png;img_SimpleFlight_0_3_1778773601287161600.ppm
SimpleFlight	1778773570538	-745.029	66.7598	-9.27572	-0.700909	0.000236347	0.00023226	0.71325	img_SimpleFlight_0_0_1778773601917023000.png;img_SimpleFlight_0_5_1778773601918039400.png;img_SimpleFlight_0_3_1778773601919035200.ppm
SimpleFlight	1778773571168	-745.041	66.1333	-9.27367	-0.700909	0.00023499	0.000230932	0.71325	img_SimpleFlight_0_0_1778773602551302500.png;img_SimpleFlight_0_5_1778773602552491800.png;img_SimpleFlight_0_3_1778773602553322000.ppm
SimpleFlight	1778773571798	-745.054	65.5069	-9.27167	-0.700909	0.000234399	0.000230343	0.71325	img_SimpleFlight_0_0_1778773603183546300.png;img_SimpleFlight_0_5_1778773603184492300.png;img_SimpleFlight_0_3_1778773603185336700.ppm
SimpleFlight	1778773572422	-745.067	64.8864	-9.26968	-0.700909	0.000234413	0.000230335	0.71325	img_SimpleFlight_0_0_1778773603822031200.png;img_SimpleFlight_0_5_1778773603823201400.png;img_SimpleFlight_0_3_1778773603823621700.ppm
SimpleFlight	1778773573028	-745.079	64.2885	-9.25026	-0.700908	-0.00123484	-0.00121487	0.713249	img_SimpleFlight_0_0_1778773604461725800.png;img_SimpleFlight_0_5_1778773604462649900.png;img_SimpleFlight_0_3_1778773604463008100.ppm
SimpleFlight	1778773573631	-745.091	63.7066	-9.21384	-0.700908	0.00123223	0.00121185	0.713249	img_SimpleFlight_0_0_1778773605093707400.png;img_SimpleFlight_0_5_1778773605095143500.png;img_SimpleFlight_0_3_1778773605096058600.ppm
SimpleFlight	1778773574243	-745.104	63.1071	-9.19401	-0.700909	0.000708427	0.000696627	0.71325	img_SimpleFlight_0_0_1778773605730512600.png;img_SimpleFlight_0_5_1778773605731772400.png;img_SimpleFlight_0_3_1778773605732490500.ppm
SimpleFlight	1778773574837	-745.116	62.5202	-9.18324	-0.700909	0.000434832	0.000427496	0.71325	img_SimpleFlight_0_0_1778773606353898100.png;img_SimpleFlight_0_5_1778773606354880400.png;img_SimpleFlight_0_3_1778773606355446200.ppm
SimpleFlight	1778773575440	-745.128	61.9223	-9.1767	-0.700909	0.000316714	0.000311314	0.71325	img_SimpleFlight_0_0_1778773606981556500.png;img_SimpleFlight_0_5_1778773606982964500.png;img_SimpleFlight_0_3_1778773606983928500.ppm
SimpleFlight	1778773576055	-745.141	61.3116	-9.17237	-0.700909	0.000267412	0.000262814	0.71325	img_SimpleFlight_0_0_1778773607620251200.png;img_SimpleFlight_0_5_1778773607621628500.png;img_SimpleFlight_0_3_1778773607622326800.ppm
SimpleFlight	1778773576862	-745.157	60.5095	-9.16844	-0.700909	0.000244201	0.000239986	0.71325	img_SimpleFlight_0_0_1778773608442760600.png;img_SimpleFlight_0_5_1778773608443812800.png;img_SimpleFlight_0_3_1778773608444514500.ppm
SimpleFlight	1778773577471	-745.17	59.9039	-9.16607	-0.700909	0.000238205	0.000234084	0.71325	img_SimpleFlight_0_0_1778773609071904900.png;img_SimpleFlight_0_5_1778773609072993100.png;img_SimpleFlight_0_3_1778773609074121400.ppm
SimpleFlight	1778773578071	-745.182	59.3073	-9.16398	-0.700909	0.000235782	0.000231713	0.71325	img_SimpleFlight_0_0_1778773609694010200.png;img_SimpleFlight_0_5_1778773609694923800.png;img_SimpleFlight_0_3_1778773609695532800.ppm
SimpleFlight	1778773578695	-745.194	58.6884	-9.15381	-0.700895	-0.00458893	-0.0045139	0.713235	img_SimpleFlight_0_0_1778773610330192900.png;img_SimpleFlight_0_5_1778773610331665100.png;img_SimpleFlight_0_3_1778773610332482400.ppm
SimpleFlight	1778773579295	-745.207	58.1114	-9.11308	-0.700908	0.00138132	0.00135857	0.713249	img_SimpleFlight_0_0_1778773610955539200.png;img_SimpleFlight_0_5_1778773610956769400.png;img_SimpleFlight_0_3_1778773610957604000.ppm
SimpleFlight	1778773579901	-745.219	57.5202	-9.09091	-0.700909	0.000842133	0.000828193	0.71325	img_SimpleFlight_0_0_1778773611581950500.png;img_SimpleFlight_0_5_1778773611584021200.png;img_SimpleFlight_0_3_1778773611585799900.ppm
SimpleFlight	1778773580513	-745.231	56.9165	-9.07854	-0.700909	0.000486987	0.000478822	0.71325	img_SimpleFlight_0_0_1778773612215724800.png;img_SimpleFlight_0_5_1778773612217237400.png;img_SimpleFlight_0_3_1778773612218051300.ppm
SimpleFlight	1778773581320	-745.248	56.1165	-9.06966	-0.700909	0.000311214	0.000305906	0.71325	img_SimpleFlight_0_0_1778773613032943100.png;img_SimpleFlight_0_5_1778773613034272600.png;img_SimpleFlight_0_3_1778773613035022600.ppm
SimpleFlight	1778773581935	-745.26	55.5058	-9.06558	-0.700909	0.000265199	0.000260642	0.71325	img_SimpleFlight_0_0_1778773613676665500.png;img_SimpleFlight_0_5_1778773613677747500.png;img_SimpleFlight_0_3_1778773613678674000.ppm
SimpleFlight	1778773582541	-745.273	54.9035	-9.06227	-0.700895	-0.00449513	-0.00441929	0.713236	img_SimpleFlight_0_0_1778773614295710200.png;img_SimpleFlight_0_5_1778773614296630400.png;img_SimpleFlight_0_3_1778773614298492800.ppm
SimpleFlight	1778773583132	-745.285	54.3285	-9.02005	-0.700909	0.00103463	0.00101728	0.71325	img_SimpleFlight_0_0_1778773614907405000.png;img_SimpleFlight_0_5_1778773614908820200.png;img_SimpleFlight_0_3_1778773614909696900.ppm
SimpleFlight	1778773583738	-745.297	53.7355	-8.995	-0.700909	0.000745319	0.000732788	0.71325	img_SimpleFlight_0_0_1778773615540295000.png;img_SimpleFlight_0_5_1778773615541900300.png;img_SimpleFlight_0_3_1778773615542804100.ppm
SimpleFlight	1778773584353	-745.31	53.1282	-8.98111	-0.700909	0.000448738	0.000441125	0.71325	img_SimpleFlight_0_0_1778773616172587500.png;img_SimpleFlight_0_5_1778773616174093700.png;img_SimpleFlight_0_3_1778773616174837900.ppm
SimpleFlight	1778773584947	-745.322	52.5393	-8.97334	-0.700909	0.00032385	0.000318309	0.71325	img_SimpleFlight_0_0_1778773616791547300.png;img_SimpleFlight_0_5_1778773616793827300.png;img_SimpleFlight_0_3_1778773616795253200.ppm
SimpleFlight	1778773585565	-745.334	51.9256	-8.96828	-0.700909	0.000270172	0.000265526	0.71325	img_SimpleFlight_0_0_1778773617415875200.png;img_SimpleFlight_0_5_1778773617416850600.png;img_SimpleFlight_0_3_1778773617417545900.ppm
SimpleFlight	1778773586180	-745.347	51.3146	-8.96481	-0.700909	0.000248633	0.000244344	0.71325	img_SimpleFlight_0_0_1778773618047764400.png;img_SimpleFlight_0_5_1778773618048741900.png;img_SimpleFlight_0_3_1778773618049544600.ppm
SimpleFlight	1778773586804	-745.359	50.6941	-8.96209	-0.700909	0.000239872	0.000235725	0.71325	img_SimpleFlight_0_0_1778773618675642500.png;img_SimpleFlight_0_5_1778773618676570800.png;img_SimpleFlight_0_3_1778773618676950600.ppm
SimpleFlight	1778773587419	-745.372	50.0826	-8.95983	-0.700909	0.000236419	0.000232334	0.71325	img_SimpleFlight_0_0_1778773619310951300.png;img_SimpleFlight_0_5_1778773619311796200.png;img_SimpleFlight_0_3_1778773619312207700.ppm
SimpleFlight	1778773588049	-745.385	49.4561	-8.95771	-0.700909	0.00023502	0.000230949	0.71325	img_SimpleFlight_0_0_1778773619961899900.png;img_SimpleFlight_0_5_1778773619963258800.png;img_SimpleFlight_0_3_1778773619964484600.ppm
SimpleFlight	1778773588694	-745.398	48.8224	-8.93145	-0.700909	4.82796e-05	4.7196e-05	0.71325	img_SimpleFlight_0_0_1778773620622713900.png;img_SimpleFlight_0_5_1778773620624000900.png;img_SimpleFlight_0_3_1778773620624775100.ppm
SimpleFlight	1778773589327	-745.411	48.2101	-8.89714	-0.700909	0.00112757	0.0011089	0.71325	img_SimpleFlight_0_0_1778773621259677700.png;img_SimpleFlight_0_5_1778773621260970500.png;img_SimpleFlight_0_3_1778773621261644600.ppm
SimpleFlight	1778773589951	-745.423	47.5974	-8.87928	-0.700909	0.000627269	0.000616793	0.71325	img_SimpleFlight_0_0_1778773621894059000.png;img_SimpleFlight_0_5_1778773621894972500.png;img_SimpleFlight_0_3_1778773621895760100.ppm
SimpleFlight	1778773590764	-745.44	46.7927	-8.86726	-0.700909	0.00035391	0.000347899	0.71325	img_SimpleFlight_0_0_1778773622732153800.png;img_SimpleFlight_0_5_1778773622733854100.png;img_SimpleFlight_0_3_1778773622734569400.ppm
SimpleFlight	1778773591370	-745.452	46.2056	-8.82719	-0.700908	0.00123153	0.00121113	0.713249	img_SimpleFlight_0_0_1778773623354994600.png;img_SimpleFlight_0_5_1778773623356499400.png;img_SimpleFlight_0_3_1778773623357354800.ppm
SimpleFlight	1778773591973	-745.465	45.6197	-8.80059	-0.700909	0.000979226	0.000962987	0.71325	img_SimpleFlight_0_0_1778773623977067300.png;img_SimpleFlight_0_5_1778773623977959700.png;img_SimpleFlight_0_3_1778773623979037300.ppm
SimpleFlight	1778773592588	-745.477	45.0143	-8.78579	-0.700909	0.000550037	0.000540822	0.71325	img_SimpleFlight_0_0_1778773624607609800.png;img_SimpleFlight_0_5_1778773624608816500.png;img_SimpleFlight_0_3_1778773624609561400.ppm
SimpleFlight	1778773593212	-745.49	44.3964	-8.77726	-0.700909	0.000360653	0.000354536	0.71325	img_SimpleFlight_0_0_1778773625245174500.png;img_SimpleFlight_0_5_1778773625246662700.png;img_SimpleFlight_0_3_1778773625249816900.ppm
SimpleFlight	1778773593839	-745.503	43.7741	-8.77201	-0.700909	0.000284289	0.000279422	0.71325	img_SimpleFlight_0_0_1778773625891529900.png;img_SimpleFlight_0_5_1778773625892393200.png;img_SimpleFlight_0_3_1778773625892734900.ppm
SimpleFlight	1778773594472	-745.515	43.1458	-8.76505	-0.70087	-0.00752962	-0.00740693	0.713211	img_SimpleFlight_0_0_1778773626531941500.png;img_SimpleFlight_0_5_1778773626532935200.png;img_SimpleFlight_0_3_1778773626533345300.ppm
SimpleFlight	1778773595105	-745.528	42.538	-8.72069	-0.700908	0.00147823	0.00145399	0.713249	img_SimpleFlight_0_0_1778773627164288600.png;img_SimpleFlight_0_5_1778773627165240700.png;img_SimpleFlight_0_3_1778773627166234100.ppm
SimpleFlight	1778773595738	-745.541	41.9217	-8.69651	-0.700869	-0.00765368	-0.00752627	0.713209	img_SimpleFlight_0_0_1778773627804913100.png;img_SimpleFlight_0_5_1778773627806172200.png;img_SimpleFlight_0_3_1778773627807223200.ppm
SimpleFlight	1778773596362	-745.554	41.3201	-8.65213	-0.700908	0.00132822	0.0013061	0.713249	img_SimpleFlight_0_0_1778773628446159800.png;img_SimpleFlight_0_5_1778773628447509300.png;img_SimpleFlight_0_3_1778773628448616400.ppm
SimpleFlight	1778773596989	-745.567	40.708	-8.62783	-0.700909	0.0008118	0.000798203	0.71325	img_SimpleFlight_0_0_1778773629098771800.png;img_SimpleFlight_0_5_1778773629099710800.png;img_SimpleFlight_0_3_1778773629100084700.ppm
SimpleFlight	1778773597619	-745.579	40.0863	-8.61465	-0.700909	0.000468202	0.000460279	0.71325	img_SimpleFlight_0_0_1778773629740476300.png;img_SimpleFlight_0_5_1778773629741884000.png;img_SimpleFlight_0_3_1778773629742592100.ppm
SimpleFlight	1778773598261	-745.593	39.45	-8.607	-0.700909	0.000325157	0.000319601	0.71325	img_SimpleFlight_0_0_1778773630383662200.png;img_SimpleFlight_0_5_1778773630384891000.png;img_SimpleFlight_0_3_1778773630385676900.ppm
SimpleFlight	1778773598912	-745.606	38.8035	-8.60219	-0.700909	0.000268912	0.000264287	0.71325	img_SimpleFlight_0_0_1778773631034073100.png;img_SimpleFlight_0_5_1778773631035403700.png;img_SimpleFlight_0_3_1778773631036293300.ppm
SimpleFlight	1778773599560	-745.619	38.1596	-8.59885	-0.700909	0.000247472	0.000243209	0.71325	img_SimpleFlight_0_0_1778773631700512000.png;img_SimpleFlight_0_5_1778773631702864600.png;img_SimpleFlight_0_3_1778773631703314800.ppm
SimpleFlight	1778773600175	-745.631	37.5481	-8.59634	-0.700909	0.00023949	0.000235354	0.71325	img_SimpleFlight_0_0_1778773632344881600.png;img_SimpleFlight_0_5_1778773632345848300.png;img_SimpleFlight_0_3_1778773632346316700.ppm
SimpleFlight	1778773600823	-745.645	36.9037	-8.59402	-0.700909	0.000236163	0.000232084	0.71325	img_SimpleFlight_0_0_1778773632992217600.png;img_SimpleFlight_0_5_1778773632993259900.png;img_SimpleFlight_0_3_1778773632993737200.ppm
SimpleFlight	1778773601498	-745.658	36.2325	-8.59183	-0.700909	0.000234858	0.000230801	0.71325	img_SimpleFlight_0_0_1778773633674913800.png;img_SimpleFlight_0_5_1778773633676152300.png;img_SimpleFlight_0_3_1778773633676869100.ppm
SimpleFlight	1778773602155	-745.672	35.5793	-8.58974	-0.700909	0.000234402	0.000230352	0.71325	img_SimpleFlight_0_0_1778773634328840600.png;img_SimpleFlight_0_5_1778773634330266800.png;img_SimpleFlight_0_3_1778773634331607200.ppm
SimpleFlight	1778773602812	-745.685	34.926	-8.58765	-0.700909	0.000234383	0.000230333	0.71325	img_SimpleFlight_0_0_1778773634988758300.png;img_SimpleFlight_0_5_1778773634996374400.png;img_SimpleFlight_0_3_1778773634997210800.ppm
SimpleFlight	1778773603457	-745.698	34.2846	-8.5856	-0.700909	0.000234364	0.000230314	0.71325	img_SimpleFlight_0_0_1778773635639790300.png;img_SimpleFlight_0_5_1778773635640650200.png;img_SimpleFlight_0_3_1778773635641053700.ppm
SimpleFlight	1778773604099	-745.711	33.6462	-8.58356	-0.700909	0.000234345	0.000230295	0.71325	img_SimpleFlight_0_0_1778773636302494700.png;img_SimpleFlight_0_5_1778773636303442300.png;img_SimpleFlight_0_3_1778773636303747600.ppm
SimpleFlight	1778773604747	-745.724	33.0019	-8.5816	-0.707829	-0.000287604	0.000762303	0.706383	img_SimpleFlight_0_0_1778773636968701700.png;img_SimpleFlight_0_5_1778773636969852400.png;img_SimpleFlight_0_3_1778773636970661600.ppm
SimpleFlight	1778773605374	-745.726	32.3784	-8.57967	-0.707064	-1.62589e-05	0.000484799	0.70715	img_SimpleFlight_0_0_1778773637619789400.png;img_SimpleFlight_0_5_1778773637620821800.png;img_SimpleFlight_0_3_1778773637621947600.ppm
SimpleFlight	1778773606025	-745.726	31.7311	-8.5776	-0.707093	0.000134684	0.000331262	0.70712	img_SimpleFlight_0_0_1778773638270857000.png;img_SimpleFlight_0_5_1778773638272775200.png;img_SimpleFlight_0_3_1778773638275040300.ppm
SimpleFlight	1778773606664	-745.726	31.0957	-8.57557	-0.707123	0.000193689	0.000271069	0.70709	img_SimpleFlight_0_0_1778773638924544300.png;img_SimpleFlight_0_5_1778773638925654800.png;img_SimpleFlight_0_3_1778773638926062900.ppm
SimpleFlight	1778773607297	-745.726	30.4662	-8.57356	-0.707097	0.000217039	0.00024773	0.707116	img_SimpleFlight_0_0_1778773639577006400.png;img_SimpleFlight_0_5_1778773639578029500.png;img_SimpleFlight_0_3_1778773639578515800.ppm
SimpleFlight	1778773607957	-745.726	29.8099	-8.57146	-0.707109	0.000226539	0.000238232	0.707104	img_SimpleFlight_0_0_1778773640236136900.png;img_SimpleFlight_0_5_1778773640237038700.png;img_SimpleFlight_0_3_1778773640237923100.ppm
SimpleFlight	1778773608599	-745.726	29.1716	-8.56942	-0.707106	0.000230094	0.000234671	0.707107	img_SimpleFlight_0_0_1778773640880741200.png;img_SimpleFlight_0_5_1778773640881708900.png;img_SimpleFlight_0_3_1778773640882152100.ppm
SimpleFlight	1778773609242	-745.726	28.5332	-8.56738	-0.707107	0.000231494	0.000233281	0.707107	img_SimpleFlight_0_0_1778773641544836700.png;img_SimpleFlight_0_5_1778773641546270800.png;img_SimpleFlight_0_3_1778773641546908100.ppm
SimpleFlight	1778773609848	-745.726	27.9306	-8.56545	-0.707107	0.000232024	0.000232766	0.707107	img_SimpleFlight_0_0_1778773642181522800.png;img_SimpleFlight_0_5_1778773642182821400.png;img_SimpleFlight_0_3_1778773642183629100.ppm
SimpleFlight	1778773610487	-745.726	27.2952	-8.56342	-0.707107	0.000232232	0.000232528	0.707107	img_SimpleFlight_0_0_1778773642840625700.png;img_SimpleFlight_0_5_1778773642841870000.png;img_SimpleFlight_0_3_1778773642842287900.ppm
SimpleFlight	1778773611126	-745.726	26.6598	-8.56139	-0.707107	0.000232326	0.000232446	0.707107	img_SimpleFlight_0_0_1778773643500026900.png;img_SimpleFlight_0_5_1778773643501501500.png;img_SimpleFlight_0_3_1778773643502415300.ppm
SimpleFlight	1778773611768	-745.726	26.0214	-8.55935	-0.707107	0.000232356	0.000232404	0.707107	img_SimpleFlight_0_0_1778773644160764600.png;img_SimpleFlight_0_5_1778773644161708600.png;img_SimpleFlight_0_3_1778773644162070300.ppm
SimpleFlight	1778773612398	-745.726	25.395	-8.55735	-0.707107	0.00023237	0.000232384	0.707107	img_SimpleFlight_0_0_1778773644814869500.png;img_SimpleFlight_0_5_1778773644815886200.png;img_SimpleFlight_0_3_1778773644816720900.ppm
SimpleFlight	1778773613031	-745.726	24.7655	-8.55533	-0.707107	0.000232355	0.000232363	0.707107	img_SimpleFlight_0_0_1778773645473614700.png;img_SimpleFlight_0_5_1778773645474517400.png;img_SimpleFlight_0_3_1778773645474866900.ppm
SimpleFlight	1778773613652	-745.726	24.148	-8.55336	-0.707107	0.000232331	0.000232339	0.707107	img_SimpleFlight_0_0_1778773646126483900.png;img_SimpleFlight_0_5_1778773646127404700.png;img_SimpleFlight_0_3_1778773646127786700.ppm
SimpleFlight	1778773614288	-745.726	23.5156	-8.55134	-0.707107	0.000232307	0.000232314	0.707107	img_SimpleFlight_0_0_1778773646786475900.png;img_SimpleFlight_0_5_1778773646787328800.png;img_SimpleFlight_0_3_1778773646787760100.ppm
SimpleFlight	1778773614930	-745.726	22.8772	-8.5493	-0.707107	0.000232282	0.000232289	0.707107	img_SimpleFlight_0_0_1778773647440218900.png;img_SimpleFlight_0_5_1778773647441620500.png;img_SimpleFlight_0_3_1778773647442165200.ppm
SimpleFlight	1778773615578	-745.726	22.2362	-8.53386	-0.707102	-0.00254347	-0.00254347	0.707102	img_SimpleFlight_0_0_1778773648100213800.png;img_SimpleFlight_0_5_1778773648101720700.png;img_SimpleFlight_0_3_1778773648102246100.ppm
SimpleFlight	1778773616238	-745.726	21.6008	-8.49288	-0.707105	0.00129532	0.00129532	0.707106	img_SimpleFlight_0_0_1778773648760121700.png;img_SimpleFlight_0_5_1778773648761050800.png;img_SimpleFlight_0_3_1778773648761410700.ppm
SimpleFlight	1778773616910	-745.726	20.9599	-8.44588	-0.707105	0.00175472	0.00175472	0.707105	img_SimpleFlight_0_0_1778773649434346700.png;img_SimpleFlight_0_5_1778773649435506100.png;img_SimpleFlight_0_3_1778773649435815100.ppm
SimpleFlight	1778773617579	-745.726	20.3113	-8.41988	-0.707106	0.00100401	0.001004	0.707106	img_SimpleFlight_0_0_1778773650116051100.png;img_SimpleFlight_0_5_1778773650117356500.png;img_SimpleFlight_0_3_1778773650118226100.ppm
SimpleFlight	1778773618224	-745.726	19.6763	-8.40672	-0.707107	0.00053731	0.000537314	0.707106	img_SimpleFlight_0_0_1778773650770595400.png;img_SimpleFlight_0_5_1778773650771981700.png;img_SimpleFlight_0_3_1778773650773171600.ppm
SimpleFlight	1778773618890	-745.726	19.0166	-8.39907	-0.707107	0.000346624	0.000346626	0.707107	img_SimpleFlight_0_0_1778773651438831300.png;img_SimpleFlight_0_5_1778773651441005700.png;img_SimpleFlight_0_3_1778773651442021600.ppm
SimpleFlight	1778773619568	-745.726	18.3434	-8.39428	-0.707107	0.0002742	0.000274202	0.707107	img_SimpleFlight_0_0_1778773652117019300.png;img_SimpleFlight_0_5_1778773652118263400.png;img_SimpleFlight_0_3_1778773652125184200.ppm
SimpleFlight	1778773620426	-745.726	17.4908	-8.39017	-0.707107	0.000243943	0.00024394	0.707107	img_SimpleFlight_0_0_1778773652979334800.png;img_SimpleFlight_0_5_1778773652980527500.png;img_SimpleFlight_0_3_1778773652980992400.ppm
SimpleFlight	1778773621074	-745.726	16.8465	-8.38773	-0.707107	0.000236641	0.000236637	0.707107	img_SimpleFlight_0_0_1778773653641739500.png;img_SimpleFlight_0_5_1778773653646882000.png;img_SimpleFlight_0_3_1778773653647270300.ppm
SimpleFlight	1778773621716	-745.726	16.2081	-8.38554	-0.707107	0.000233836	0.000233838	0.707107	img_SimpleFlight_0_0_1778773654304390400.png;img_SimpleFlight_0_5_1778773654305359500.png;img_SimpleFlight_0_3_1778773654306250800.ppm
SimpleFlight	1778773622337	-745.726	15.5906	-8.38356	-0.707107	0.000232787	0.000232789	0.707107	img_SimpleFlight_0_0_1778773654951352100.png;img_SimpleFlight_0_5_1778773654952192000.png;img_SimpleFlight_0_3_1778773654952525100.ppm
SimpleFlight	1778773622988	-745.726	14.9432	-8.38149	-0.707107	0.000232385	0.000232387	0.707107	img_SimpleFlight_0_0_1778773655605284400.png;img_SimpleFlight_0_5_1778773655606166800.png;img_SimpleFlight_0_3_1778773655606533100.ppm
SimpleFlight	1778773623624	-745.726	14.3113	-8.37577	-0.707085	-0.00560103	-0.00560103	0.707084	img_SimpleFlight_0_0_1778773656266368500.png;img_SimpleFlight_0_5_1778773656267214900.png;img_SimpleFlight_0_3_1778773656267600300.ppm
SimpleFlight	1778773624296	-745.726	13.6626	-8.3297	-0.707106	0.00128243	0.00128243	0.707106	img_SimpleFlight_0_0_1778773656937445200.png;img_SimpleFlight_0_5_1778773656938493300.png;img_SimpleFlight_0_3_1778773656939676300.ppm
SimpleFlight	1778773624947	-745.726	13.0329	-8.29125	-0.707107	0.000305036	0.00030503	0.707107	img_SimpleFlight_0_0_1778773657603486100.png;img_SimpleFlight_0_5_1778773657604333200.png;img_SimpleFlight_0_3_1778773657605032300.ppm
SimpleFlight	1778773625589	-745.726	12.4165	-8.2561	-0.707105	0.00134589	0.00134589	0.707106	img_SimpleFlight_0_0_1778773658266827100.png;img_SimpleFlight_0_5_1778773658268131400.png;img_SimpleFlight_0_3_1778773658269014800.ppm
SimpleFlight	1778773626210	-745.726	11.8085	-8.23823	-0.707106	0.000718424	0.000718421	0.707106	img_SimpleFlight_0_0_1778773658914489700.png;img_SimpleFlight_0_5_1778773658915349600.png;img_SimpleFlight_0_3_1778773658915864200.ppm
SimpleFlight	1778773627050	-745.726	10.9778	-8.22584	-0.707107	0.000374369	0.000374365	0.707107	img_SimpleFlight_0_0_1778773659758349400.png;img_SimpleFlight_0_5_1778773659759659100.png;img_SimpleFlight_0_3_1778773659760630300.ppm
SimpleFlight	1778773627680	-745.726	10.3525	-8.2207	-0.707107	0.000288257	0.000288257	0.707107	img_SimpleFlight_0_0_1778773660398770600.png;img_SimpleFlight_0_5_1778773660400094700.png;img_SimpleFlight_0_3_1778773660400892200.ppm
SimpleFlight	1778773628310	-745.726	9.72656	-8.21718	-0.707107	0.000254231	0.00025424	0.707107	img_SimpleFlight_0_0_1778773661045815100.png;img_SimpleFlight_0_5_1778773661047501700.png;img_SimpleFlight_0_3_1778773661048294000.ppm
SimpleFlight	1778773628910	-745.726	9.13015	-8.21457	-0.707107	0.000241218	0.000241217	0.707107	img_SimpleFlight_0_0_1778773661665578200.png;img_SimpleFlight_0_5_1778773661666406500.png;img_SimpleFlight_0_3_1778773661666746800.ppm
SimpleFlight	1778773629537	-745.726	8.50688	-8.21227	-0.707107	0.000235709	0.000235698	0.707107	img_SimpleFlight_0_0_1778773662315960700.png;img_SimpleFlight_0_5_1778773662316945000.png;img_SimpleFlight_0_3_1778773662317987900.ppm
SimpleFlight	1778773630152	-745.726	7.89537	-8.2102	-0.707107	0.000233549	0.000233537	0.707107	img_SimpleFlight_0_0_1778773662947775000.png;img_SimpleFlight_0_5_1778773662948758100.png;img_SimpleFlight_0_3_1778773662949611700.ppm
